"","year_","ID","capdt","gpsdt","weight","culmen","totalHead","tarsus","wing","thr_width","thr_height","sex","n_by_id"
"569",2008,127231949,2008-06-20 14:25:00,2008-06-20 14:33:08,92.6999969482422,27.7999992370605,53.7999992370605,28.2999992370605,147,NA,NA,1,1
"570",2008,127231950,2008-06-21 10:00:00,2008-06-21 09:59:44,95.0999984741211,27.5,53.5,28.2999992370605,141.5,NA,NA,1,1
"571",2008,127231951,2008-06-20 15:00:00,2008-06-20 14:52:00,90.8000030517578,28.2999992370605,58.0999984741211,28.5,145,NA,NA,1,1
"572",2008,127231952,2008-06-21 11:05:00,2008-06-21 11:07:02,103.599998474121,29.2999992370605,50.75,29.2000007629395,145.5,NA,NA,1,1
"573",2008,127231953,2008-06-21 11:57:00,2008-06-21 12:10:51,92.4000015258789,30.6000003814697,57.7999992370605,28.7000007629395,142.5,NA,NA,1,1
"574",2008,127231954,2008-06-21 12:23:00,2008-06-21 12:33:31,102.5,28.25,54.2999992370605,28.5,143,NA,NA,1,1
"575",2008,127231955,2008-06-21 15:30:00,2008-06-21 15:33:45,97.1999969482422,30.3999996185303,57,29.1499996185303,145,NA,NA,1,1
"576",2008,127231956,2008-06-21 16:01:00,2008-06-21 16:05:05,97.1999969482422,30,56.2999992370605,27.7000007629395,140,NA,NA,1,1
"577",2008,127231957,2008-06-21 16:20:00,2008-06-21 16:23:35,100.099998474121,30.3999996185303,57.2999992370605,30,149,NA,NA,1,1
"578",2008,127231958,2008-06-21 16:45:00,2008-06-21 16:53:15,101.099998474121,28.5,56.0999984741211,28.3999996185303,142,NA,NA,1,1
"579",2008,127231959,2008-06-21 17:20:00,2008-06-21 17:36:01,100.099998474121,29,56.7999992370605,30.2000007629395,146,NA,NA,1,1
"580",2008,127231960,2008-06-21 18:00:00,2008-06-21 18:03:09,109.099998474121,30.9500007629395,57.7999992370605,31.2000007629395,149,NA,NA,1,1
"581",2008,127231961,2008-06-23 10:30:00,2008-06-23 10:36:04,93,28.0599994659424,54.25,27.6000003814697,143,NA,NA,1,1
"582",2008,127231962,2008-06-26 10:40:00,2008-06-26 10:37:38,100.099998474121,28.2000007629395,55.2999992370605,27.3799991607666,142,NA,NA,1,1
"583",2008,127231963,2008-06-26 11:53:00,2008-06-26 11:50:56,98.4000015258789,28.2900009155273,55.2299995422363,28.6900005340576,146,NA,NA,1,1
"584",2008,127231964,2008-06-26 12:19:00,2008-06-26 12:20:36,96.4000015258789,29.9799995422363,56.5699996948242,28.3700008392334,151,NA,NA,1,1
"585",2008,127231965,2008-06-26 12:25:00,2008-06-26 12:30:01,100.800003051758,30.0200004577637,50.0400009155273,27.3299999237061,140,NA,NA,1,1
"586",2008,127231966,2008-06-26 17:59:00,2008-06-26 18:00:43,110.5,29.9899997711182,56.189998626709,30.5599994659424,144,NA,NA,1,1
"587",2008,127231967,2008-06-28 18:05:00,2008-06-28 18:00:45,95.0999984741211,31.2299995422363,58.3800010681152,29.0100002288818,148,NA,NA,1,1
"588",2008,127232001,2008-05-31 13:25:00,2008-05-31 14:28:52,107.800003051758,28.8999996185303,55.5999984741211,28.7000007629395,146,NA,NA,1,1
"589",2008,127232002,2008-05-31 15:39:00,2008-05-31 14:28:52,111.900001525879,31.2000007629395,58,30.3999996185303,145,NA,NA,1,1
"590",2008,127232003,2008-05-31 15:55:00,2008-05-31 14:28:52,98.1999969482422,28.8999996185303,58.4000015258789,29.2999992370605,141.5,NA,NA,1,1
"591",2008,127232004,2008-06-03 11:56:00,2008-06-03 11:44:55,84.3000030517578,27.8999996185303,54.0999984741211,28.7999992370605,144,NA,NA,1,1
"592",2008,127232005,2008-06-03 10:00:00,2008-06-03 10:02:00,95.9000015258789,28.2999992370605,55.7999992370605,29.7000007629395,149,NA,NA,1,1
"593",2008,127232006,2008-06-03 10:20:00,2008-06-03 10:02:00,80,29.7999992370605,56.2000007629395,30.2999992370605,147,NA,NA,1,1
"594",2008,127232007,2008-06-03 10:59:00,2008-06-03 10:44:36,108.300003051758,29.6000003814697,56.7000007629395,30.3999996185303,147,NA,NA,1,1
"595",2008,127232008,2008-06-03 12:20:00,2008-06-03 10:02:00,108.5,30.1000003814697,58.2000007629395,31,152.5,NA,NA,1,1
"596",2008,127232009,2008-06-03 12:39:00,2008-06-03 12:29:24,81.3000030517578,28.2000007629395,54.5999984741211,26.6000003814697,141,NA,NA,1,1
"597",2008,127232010,2008-06-03 00:00:00,2008-06-03 10:02:00,92.8000030517578,26.5,52.9000015258789,28.7000007629395,143,NA,NA,1,1
"598",2008,127232011,2008-06-04 10:05:00,2008-06-04 09:44:47,94.6999969482422,27.2999992370605,54,29.5,143.5,NA,NA,1,1
"599",2008,127232012,2008-06-04 13:12:00,2008-06-04 09:45:26,106.5,28.2000007629395,54.2999992370605,29.7000007629395,144,NA,NA,1,1
"600",2008,127232013,2008-06-04 15:56:00,2008-06-04 09:45:26,82.3000030517578,29.7999992370605,57.0999984741211,29.8999996185303,144.5,NA,NA,1,1
"601",2008,127232016,2008-06-07 10:45:00,2008-06-07 09:59:51,103.099998474121,30.8999996185303,58.2999992370605,29.3999996185303,145,NA,NA,1,2
"602",2008,127232016,2008-06-10 01:40:00,2008-06-10 02:06:12,100,NA,NA,NA,NA,NA,NA,1,2
"603",2008,127232017,2008-06-07 12:43:00,2008-06-07 09:30:55,93.9000015258789,27.3999996185303,53.4000015258789,29.7999992370605,134.5,NA,NA,1,1
"604",2008,127232018,2008-06-09 10:30:00,2008-06-09 10:30:59,107.099998474121,29.3999996185303,56.4000015258789,28.1000003814697,141.5,NA,NA,1,1
"605",2008,127232019,2008-06-09 11:12:00,2008-06-09 11:10:10,102.699996948242,31.7000007629395,58.7000007629395,29.8999996185303,149.5,NA,NA,1,1
"606",2008,127232020,2008-06-09 11:40:00,2008-06-09 11:52:06,106.400001525879,29.8999996185303,56.2999992370605,30.8999996185303,142.5,NA,NA,1,1
"607",2008,127232021,2008-06-09 12:00:00,2008-06-09 12:27:48,93.9000015258789,29.1000003814697,54.9000015258789,30.1000003814697,143.5,NA,NA,1,1
"608",2008,127232022,2008-06-09 13:53:00,2008-06-09 13:50:22,103.300003051758,30.3999996185303,57.7999992370605,30.3999996185303,150,NA,NA,1,1
"609",2008,127232023,2008-06-10 13:00:00,2008-06-10 13:07:42,105.099998474121,30.1000003814697,57.5999984741211,30.1000003814697,145,NA,NA,1,1
"610",2008,127232024,2008-06-10 11:27:00,2008-06-10 11:27:15,94,27.1000003814697,54.2000007629395,28.5,142,NA,NA,1,1
"611",2008,127232025,2008-06-10 16:51:00,2008-06-10 17:46:24,102.199996948242,30,57.0999984741211,28.6000003814697,143,NA,NA,1,1
"612",2008,127232026,2008-06-10 17:41:00,2008-06-10 17:47:08,103.300003051758,28.7000007629395,53.5,30.6000003814697,148,NA,NA,1,1
"613",2008,127232027,2008-06-12 17:02:00,2008-06-12 17:03:24,112,28.3999996185303,55,28.7999992370605,145,NA,NA,1,1
"614",2008,127232028,2008-06-12 17:28:00,2008-06-12 17:30:09,103.5,28.2000007629395,55.4000015258789,29.2999992370605,144.5,NA,NA,1,1
"615",2008,127232029,2008-06-16 17:17:00,2008-06-16 17:17:19,115.5,30.7000007629395,58.5,31.1000003814697,148,NA,NA,1,1
"616",2008,127232030,2008-06-18 09:30:00,2008-06-18 09:35:18,103.300003051758,30.5,58.2000007629395,30.7000007629395,146,NA,NA,1,1
"617",2008,127232032,2008-06-23 11:17:00,2008-06-23 11:16:32,99.9000015258789,29.5,57.2999992370605,30.1000003814697,148.5,NA,NA,1,1
"618",2008,127232033,2008-06-23 11:45:00,2008-06-23 11:49:31,102.300003051758,29.8999996185303,58,29.8999996185303,146.5,NA,NA,1,1
"619",2008,127232034,2008-06-16 17:17:00,2008-06-16 17:17:19,114.5,29.7999992370605,56.7999992370605,29.8999996185303,144.5,NA,NA,1,1
"620",2008,127232035,2008-06-23 11:42:00,2008-06-23 11:44:50,100.300003051758,29.6000003814697,55.7999992370605,31.7999992370605,147,NA,NA,1,1
"621",2008,127232036,2008-06-23 12:18:00,2008-06-23 12:20:10,90.6999969482422,28.2999992370605,54.5999984741211,28.6000003814697,140,NA,NA,1,1
"622",2008,127232037,2008-06-23 14:24:00,2008-06-23 14:23:19,88.9000015258789,28.8999996185303,54.5999984741211,30.2999992370605,146,NA,NA,1,1
"623",2008,127232038,2008-06-23 14:20:00,2008-06-23 14:21:14,93.8000030517578,29.1000003814697,56.5,31.2000007629395,143,NA,NA,1,1
"624",2008,127232039,2008-06-23 14:55:00,2008-06-23 14:55:12,93,28.6000003814697,56.4000015258789,29.7000007629395,144,NA,NA,1,1
"625",2008,127232040,2008-06-23 15:32:00,2008-06-23 15:59:50,97.8000030517578,28.2000007629395,54.7999992370605,29.1000003814697,140,NA,NA,1,1
"626",2008,127232041,2008-06-23 16:25:00,2008-06-23 16:24:35,104.199996948242,30.7000007629395,57.9000015258789,32.2999992370605,150,NA,NA,1,1
"627",2008,127232042,2008-06-23 16:19:00,2008-06-23 16:19:52,100.800003051758,28.1000003814697,56.2999992370605,28.7999992370605,144,NA,NA,1,1
"628",2008,198103106,2008-06-10 16:18:00,2008-06-10 15:39:06,115,29.1100006103516,56.2200012207031,28.7999992370605,147,NA,NA,1,1
"629",2008,198103126,2008-06-10 00:45:00,2008-06-10 00:53:00,NA,29.5,56.5999984741211,29,146,NA,NA,1,2
"630",2008,198103126,2008-06-16 11:09:00,2008-06-16 11:12:42,92.0999984741211,NA,NA,NA,NA,NA,NA,1,2
"631",2008,233113014,2008-06-04 11:23:00,2008-06-04 10:55:08,66.1999969482422,28.8799991607666,56.0400009155273,27.8700008392334,142,NA,NA,1,1
"632",2008,233113149,2008-06-26 17:17:00,2008-06-26 17:14:23,81.4000015258789,29.1200008392334,55.8800010681152,27.6900005340576,144,NA,NA,1,1
"633",2008,233113217,2008-06-05 15:22:00,2008-06-05 14:53:33,100.199996948242,31.2800006866455,58.7599983215332,29.6200008392334,144,NA,NA,1,1
"634",2008,233113219,2008-06-05 16:25:00,2008-06-05 16:16:49,102.800003051758,29.1299991607666,55.3199996948242,27.6900005340576,148.5,NA,NA,1,1
"635",2008,233113220,2008-06-05 16:54:00,2008-06-05 17:03:44,102.900001525879,31.5799999237061,56.2599983215332,27.9500007629395,148,NA,NA,1,1
"636",2009,121239919,2009-06-09 17:00:00,2009-06-09 17:25:00,108.800003051758,NA,NA,NA,NA,4.5,36,1,1
"637",2009,127231871,2009-06-03 15:30:00,2009-06-03 17:22:05,102.099998474121,28.2000007629395,55.0999984741211,31,149,3.70000004768372,37,1,1
"638",2009,127231872,2009-06-04 10:45:00,2009-06-04 10:46:18,95.4000015258789,29.1499996185303,55.0800018310547,28.4400005340576,143.5,3,33.5999984741211,1,1
"639",2009,127231873,2009-06-04 11:18:00,2009-06-04 11:27:11,103.599998474121,28.5,57.3600006103516,29.6399993896484,147,3,32.4000015258789,1,1
"640",2009,127231874,2009-06-04 15:45:00,2009-06-04 15:53:40,102.099998474121,29.5400009155273,56.2099990844727,27.5599994659424,135.5,4,28.3999996185303,1,1
"641",2009,127231875,2009-06-06 09:45:00,2009-06-06 09:46:41,84,29.1900005340576,55.560001373291,29.4500007629395,142,2.5,26.7999992370605,1,2
"642",2009,127231875,2009-06-09 10:15:00,2009-06-09 10:33:09,73.9000015258789,NA,NA,NA,NA,NA,NA,1,2
"643",2009,127231876,2009-06-06 10:25:00,2009-06-06 11:09:30,101.5,28.1800003051758,55.3800010681152,30.1299991607666,147,3.5,34,1,1
"644",2009,127231877,2009-06-07 09:55:00,2009-06-07 10:45:54,91,29.4099998474121,56.1699981689453,29.4099998474121,144,3.5,29.7000007629395,1,1
"645",2009,127231878,2009-06-07 10:45:00,2009-06-07 10:55:48,115.199996948242,26.9300003051758,54.1599998474121,29.4599990844727,152,3.5,29.1599998474121,1,3
"646",2009,127231878,2009-06-16 11:20:00,2009-06-16 10:45:45,112.699996948242,NA,NA,NA,NA,3.5,36.0999984741211,1,3
"647",2009,127231878,2009-06-18 10:30:00,2009-06-18 10:59:38,94.0999984741211,NA,NA,NA,NA,3,39.2000007629395,1,3
"648",2009,127231879,2009-06-09 09:20:00,2009-06-09 10:17:34,101.800003051758,30.9699993133545,57.7400016784668,28.8500003814697,148,2.79999995231628,38.3499984741211,1,1
"649",2009,127231880,2009-06-10 09:40:00,2009-06-10 10:20:28,94,28.7999992370605,55.189998626709,28.0799999237061,146,4,30.0499992370605,1,1
"650",2009,127231881,2009-06-10 10:50:00,2009-06-10 11:13:38,105,32.4700012207031,59.0400009155273,28.7900009155273,147.5,NA,NA,1,1
"651",2009,127231882,2009-06-10 11:15:00,2009-06-10 11:28:57,94.8000030517578,28.2099990844727,53.8300018310547,28.6100006103516,138,3.5,29.2999992370605,1,2
"652",2009,127231882,2009-06-16 12:40:00,2009-06-16 13:00:21,85.4000015258789,NA,NA,NA,NA,2,25.2000007629395,1,2
"653",2009,127231883,2009-06-10 11:35:00,2009-06-10 12:07:36,106.099998474121,28.4300003051758,55.6100006103516,28.4099998474121,140,4,28.1000003814697,1,1
"654",2009,127231884,2009-06-10 16:30:00,2009-06-10 16:58:54,101.400001525879,29.1100006103516,55.7099990844727,28.7199993133545,141,2.5,31.7000007629395,1,2
"655",2009,127231884,2009-06-16 17:35:00,2009-06-16 17:59:21,82.0999984741211,NA,NA,NA,NA,3.5,26.1100006103516,1,2
"656",2009,127231885,2009-06-10 19:20:00,2009-06-10 19:31:54,105.099998474121,30.1299991607666,56.2099990844727,29.4200000762939,144,3,27.3600006103516,1,1
"657",2009,127231886,2009-06-11 15:15:00,2009-06-11 15:42:49,81.8000030517578,28.8500003814697,55.7299995422363,29.2199993133545,145,3.5,32.8499984741211,1,3
"658",2009,127231886,2009-06-15 09:50:00,2009-06-15 10:17:22,NA,NA,NA,NA,NA,NA,NA,1,3
"659",2009,127231886,2009-06-23 13:20:00,2009-06-23 13:37:55,73.8000030517578,NA,NA,NA,NA,1.5,24.5799999237061,1,3
"660",2009,127231887,2009-06-11 16:15:00,2009-06-11 16:31:44,105.400001525879,29.2099990844727,55.5,27.6800003051758,148,4.5,27.9500007629395,1,3
"661",2009,127231887,2009-06-13 22:35:00,2009-06-13 22:55:32,105.300003051758,NA,NA,NA,NA,3.5,37.5999984741211,1,3
"662",2009,127231887,2009-06-15 11:35:00,2009-06-15 11:53:29,101.699996948242,NA,NA,NA,NA,NA,NA,1,3
"663",2009,127231889,2009-06-14 12:35:00,2009-06-14 12:42:07,97.9000015258789,27.5,54.25,29.2099990844727,140,3.5,25.7999992370605,1,1
"664",2009,127231890,2009-06-15 16:25:00,2009-06-15 17:27:01,107,27.3400001525879,54.7999992370605,29.2600002288818,145,4,26.5,1,1
"665",2009,127231895,2009-06-19 20:00:00,2009-06-19 20:32:37,97.8000030517578,27.4200000762939,53.8499984741211,29.4799995422363,143,3.5,32.2400016784668,1,1
"666",2009,127231896,2009-06-20 15:45:00,2009-06-20 17:15:03,98.3000030517578,28.3400001525879,55.3699989318848,30.4599990844727,141,3.5,28.0599994659424,1,1
"667",2009,127231897,2009-06-20 17:32:00,2009-06-20 17:51:45,111.5,30.7700004577637,58.1699981689453,31.3500003814697,NA,5,28.4099998474121,1,1
"668",2009,127231900,2009-06-20 18:05:00,2009-06-20 18:29:15,96.8000030517578,27.7700004577637,55.5400009155273,28.5,138,4,28.8799991607666,1,1
"669",2009,127231929,2009-06-11 12:10:00,2009-06-11 12:15:52,121.199996948242,29.1599998474121,56.4000015258789,29.8500003814697,147.5,4,29.7000007629395,1,1
"670",2009,127231968,2009-06-03 15:40:00,2009-06-03 15:48:37,94.3000030517578,27.1599998474121,52.4000015258789,27.7000007629395,138,3.5,30,1,1
"671",2009,127231969,2009-06-03 16:50:00,2009-06-03 16:56:26,90.9000015258789,27.6900005340576,54.439998626709,28.0400009155273,142,3,29,1,1
"672",2009,127231970,2009-06-04 16:35:00,2009-06-04 16:49:30,98.5999984741211,26.8999996185303,53.7000007629395,29.4500007629395,146.5,4.69999980926514,39.5999984741211,1,1
"673",2009,127231971,2009-06-05 08:55:00,2009-06-05 09:10:09,104,28.7600002288818,55.3499984741211,28.8299999237061,141,4,28.2700004577637,1,1
"674",2009,127231972,2009-06-07 09:50:00,2009-06-07 10:29:14,100.099998474121,29.6000003814697,56.7000007629395,30.3999996185303,147,4.5,36.3300018310547,1,1
"675",2009,127231973,2009-06-07 19:00:00,2009-06-07 19:16:05,100.099998474121,28.5100002288818,54.8499984741211,30.1000003814697,146,3.40000009536743,34,1,2
"676",2009,127231973,2009-06-16 15:30:00,2009-06-16 15:54:08,NA,NA,NA,NA,NA,NA,NA,1,2
"677",2009,127231974,2009-06-08 17:30:00,2009-06-08 18:11:57,87.8000030517578,27.2999992370605,53.9000015258789,28,143,4.19999980926514,43,1,1
"678",2009,127231975,2009-06-13 12:25:00,2009-06-13 12:17:40,105.099998474121,28.7000007629395,56.4000015258789,30,150,4.80000019073486,40.5999984741211,1,1
"679",2009,127231976,2009-06-19 11:45:00,2009-06-19 12:03:04,98,26.3999996185303,53.2000007629395,29,145,3.90000009536743,41.560001373291,1,1
"680",2009,127232042,2009-06-11 10:50:00,2009-06-11 11:14:23,98.5,28.5499992370605,55.2000007629395,28.3999996185303,145,3.75,36.3300018310547,1,1
"681",2009,127232043,2009-05-31 11:50:00,2009-05-31 11:52:09,95.4000015258789,29.1800003051758,56.7000007629395,28.8400001525879,143,3.5,30,1,1
"682",2009,127232044,2009-05-31 12:22:00,2009-05-31 12:30:11,102.599998474121,27.7199993133545,55.2999992370605,29.1200008392334,141,2.75,30.3999996185303,1,3
"683",2009,127232044,2009-06-06 11:30:00,2009-06-05 11:24:15,102.599998474121,NA,NA,NA,NA,3.70000004768372,31,1,3
"684",2009,127232044,2009-06-15 16:30:00,2009-06-15 16:41:10,97.3000030517578,NA,NA,NA,NA,3,37.939998626709,1,3
"685",2009,127232045,2009-05-31 14:56:00,2009-05-31 15:02:10,91.9000015258789,31.4200000762939,59.4599990844727,31,144.5,3.25,30.6700000762939,1,2
"686",2009,127232045,2009-06-01 11:15:00,2009-06-01 11:20:25,NA,NA,NA,NA,NA,NA,NA,1,2
"687",2009,127232046,2009-05-31 15:17:00,2009-05-31 15:40:28,94.1999969482422,30.2399997711182,57.439998626709,28.9500007629395,140,2.5,29.0900001525879,1,1
"688",2009,127232047,2009-05-31 16:04:00,2009-05-31 16:12:43,106.599998474121,29.7600002288818,57.3600006103516,29.1299991607666,146.5,2.75,26.7700004577637,1,2
"689",2009,127232047,2009-06-02 14:30:00,2009-06-02 15:17:30,113.599998474121,NA,NA,NA,NA,3.75,33.7000007629395,1,2
"690",2009,127232048,2009-05-31 16:30:00,2009-05-31 16:52:49,92.5,28.4400005340576,52.9500007629395,27.7700004577637,143,2.5,28.4699993133545,1,1
"691",2009,127232049,2009-06-01 10:20:00,2009-06-01 10:34:54,108.400001525879,29.7900009155273,56.6599998474121,28.7999992370605,142,3.75,32.439998626709,1,1
"692",2009,127232050,2009-06-01 10:25:00,2009-06-01 10:45:23,108.400001525879,27.8999996185303,54.0900001525879,29.2000007629395,145,3.5,29.1000003814697,1,1
"693",2009,127232051,2009-06-01 10:25:00,2009-06-01 11:35:36,91.9000015258789,27.9599990844727,55.1399993896484,29.1499996185303,143,3.5,25.6900005340576,1,1
"694",2009,127232052,2009-06-01 11:35:00,2009-06-01 12:04:31,95.5,28.5900001525879,55.5999984741211,27.5699996948242,148,3.75,26.5499992370605,1,1
"695",2009,127232053,2009-06-01 14:20:00,2009-06-01 14:35:59,110.099998474121,29.7999992370605,56.7200012207031,28.6499996185303,146,3,26.5300006866455,1,1
"696",2009,127232054,2009-06-01 14:40:00,2009-06-01 14:35:29,102.400001525879,30.3199996948242,57.4700012207031,30.1200008392334,146,3,24.9899997711182,1,1
"697",2009,127232055,2009-06-01 14:40:00,2009-06-01 15:05:27,104.800003051758,28.4699993133545,54.7000007629395,27.9699993133545,143,3,25.3500003814697,1,1
"698",2009,127232056,2009-06-01 16:05:00,2009-06-01 16:01:57,114.300003051758,30.0300006866455,57.0800018310547,28.8099994659424,149,4.25,25.1100006103516,1,1
"699",2009,127232057,2009-06-01 16:20:00,2009-06-01 16:34:49,108.699996948242,31.6700000762939,57.9000015258789,30.7600002288818,142,3.5,30.4699993133545,1,1
"700",2009,127232058,2009-06-02 17:00:00,2009-06-02 17:16:11,103.199996948242,29.2099990844727,54.9700012207031,29.3999996185303,145,2,27.9899997711182,1,1
"701",2009,127232059,2009-06-03 10:12:00,2009-06-03 10:11:28,95.9000015258789,27.8899993896484,55.3600006103516,28.5100002288818,141,3.5,29.2999992370605,1,2
"702",2009,127232059,2009-06-04 16:30:00,2009-06-04 17:36:15,NA,NA,NA,NA,NA,NA,NA,1,2
"703",2009,127232060,2009-06-03 10:50:00,2009-06-03 11:21:42,105.699996948242,28.5799999237061,55.310001373291,29.4200000762939,147,4,31.1200008392334,1,1
"704",2009,127232061,2009-06-03 15:10:00,2009-06-03 15:26:33,124,29.7900009155273,55.2400016784668,31.2399997711182,153,4,34.7700004577637,1,1
"705",2009,127232062,2009-06-03 16:30:00,2009-06-03 16:36:54,103.199996948242,30.5300006866455,57.2200012207031,28.8899993896484,145,4.5,34.5,1,1
"706",2009,127232063,2009-06-04 10:10:00,2009-06-04 10:18:35,108.300003051758,30.0200004577637,56.8499984741211,29.1000003814697,140,3.75,31.2700004577637,1,1
"707",2009,127232064,2009-06-04 11:30:00,2009-06-04 11:41:25,102.900001525879,30.5300006866455,57.2999992370605,27.8299999237061,148.5,4.5,30.7000007629395,1,1
"708",2009,127232065,2009-06-04 15:30:00,2009-06-04 15:46:04,97.4000015258789,27.5699996948242,54.5999984741211,27.3899993896484,140,3.5,31.7999992370605,1,2
"709",2009,127232065,2009-06-08 18:39:00,2009-06-08 18:20:15,79.5999984741211,NA,NA,NA,NA,3.25,32.7000007629395,1,2
"710",2009,127232066,2009-06-04 16:30:00,2009-06-04 16:28:36,107.5,30.8500003814697,57.439998626709,28.2999992370605,145,4,31.2099990844727,1,1
"711",2009,127232067,2009-06-05 09:18:00,2009-06-05 09:20:10,111.5,30.0200004577637,57.25,29.1100006103516,149,3.5,26.4799995422363,1,1
"712",2009,127232068,2009-06-05 10:15:00,2009-06-05 10:30:50,91,28.1100006103516,55.8800010681152,29.5699996948242,142,2.75,36.2000007629395,1,1
"713",2009,127232069,2009-06-06 10:35:00,2009-06-06 11:33:22,120.599998474121,28.6100006103516,55.75,28.5799999237061,142,3.5,30.7800006866455,1,1
"714",2009,127232070,2009-06-07 12:35:00,2009-06-07 12:55:39,109.099998474121,28.9699993133545,55.9500007629395,29.8999996185303,149,3.5,39.2299995422363,1,1
"715",2009,127232071,2009-06-08 10:35:00,2009-06-08 11:16:16,99.1999969482422,29.0499992370605,55.2400016784668,29.5100002288818,145.5,3,34.4500007629395,1,1
"716",2009,127232072,2009-06-08 11:25:00,2009-06-08 11:46:29,117.5,29.6599998474121,57.0999984741211,29.2199993133545,144,4,43.3899993896484,1,2
"717",2009,127232072,2009-06-16 15:55:00,2009-06-16 16:06:32,104.599998474121,NA,NA,NA,NA,3.75,36.8699989318848,1,2
"718",2009,127232073,2009-06-09 12:35:00,2009-06-09 13:04:58,107.599998474121,30.5400009155273,58.8400001525879,28.6599998474121,148,3.75,32.189998626709,1,1
"719",2009,127232074,2009-06-09 16:05:00,2009-06-09 16:15:53,94.9000015258789,27.8199996948242,54.7599983215332,27.3700008392334,139.5,3,36.8499984741211,1,1
"720",2009,127232075,2009-06-09 17:07:00,2009-06-09 17:10:56,107.5,29.9699993133545,55.5699996948242,28.4300003051758,148,3.5,35.8300018310547,1,1
"721",2009,127232076,2009-06-10 10:50:00,2009-06-10 11:07:00,109.699996948242,29.3099994659424,56.7099990844727,29.5699996948242,150,3.25,41.4199981689453,1,1
"722",2009,127232077,2009-06-10 11:55:00,2009-06-10 12:07:36,101.599998474121,28.6499996185303,55.5800018310547,27.8299999237061,145,3.5,37.3199996948242,1,1
"723",2009,127232078,2009-06-11 10:08:00,2009-06-11 10:33:34,111.099998474121,31.0400009155273,57.6500015258789,28.8899993896484,144.5,2.75,37.7799987792969,1,1
"724",2009,127232079,2009-06-11 11:55:00,2009-06-11 11:14:23,96,29.4799995422363,55.4599990844727,27.7600002288818,141,2.5,36.7200012207031,1,1
"725",2009,127232080,2009-06-11 13:10:00,2009-06-11 13:11:37,104.699996948242,31.3899993896484,58.2700004577637,27.7299995422363,146,2.75,36.1300010681152,1,1
"726",2009,127232081,2009-06-11 17:10:00,2009-06-11 17:31:39,93.5999984741211,29.8700008392334,56.7200012207031,29.1800003051758,144,3.25,32.8199996948242,1,1
"727",2009,127232082,2009-06-12 16:40:00,2009-06-12 17:08:33,112.900001525879,30.75,57.2999992370605,30.0900001525879,148,3.75,38.5200004577637,1,1
"728",2009,127232083,2009-06-13 11:40:00,2009-06-13 11:43:27,95.9000015258789,29.3600006103516,56.3300018310547,27.2800006866455,147,2.5,33.810001373291,1,1
"729",2009,127232084,2009-06-14 11:40:00,2009-06-14 11:22:55,109.5,30.8099994659424,57.5800018310547,30.2399997711182,148.5,4,42.439998626709,1,1
"730",2009,127232085,2009-06-15 11:36:00,2009-06-15 11:55:50,98.0999984741211,29.9099998474121,57.0200004577637,29.3099994659424,149.5,4,40.439998626709,1,1
"731",2009,127232086,2009-06-16 12:30:00,2009-06-16 12:33:12,101.199996948242,29.1599998474121,56.8300018310547,29.1000003814697,145,2.5,31.2000007629395,1,1
"732",2009,127232094,2009-06-23 13:50:00,2009-06-23 13:58:56,103.900001525879,29.6000003814697,55.6300010681152,29.5499992370605,147,4,31.3899993896484,1,1
"733",2009,129270203,2009-06-24 15:20:00,2009-06-24 15:56:47,89,28.4500007629395,53.2099990844727,29.1399993896484,147.5,3.5,28.7099990844727,1,1
"734",2009,250103801,2009-05-30 10:24:00,2009-05-30 10:54:51,106.5,30.3500003814697,57.8300018310547,29.4099998474121,145,3.75,36.3499984741211,1,1
"735",2009,250103954,2009-06-04 12:40:00,2009-06-04 12:39:09,90.5,29.0100002288818,54.1699981689453,28.4799995422363,145,3.75,31.7099990844727,1,1
"736",2009,250103964,2009-06-26 17:30:00,2009-06-26 17:51:57,102.5,28.4899997711182,55.439998626709,28.2999992370605,146.5,4,29.8299999237061,1,1
"737",2011,129270222,2011-06-08 10:23:29,2011-06-08 10:23:29,108.599998474121,NA,NA,NA,NA,NA,NA,1,3
"738",2011,129270222,2011-06-12 11:30:29,2011-06-12 11:30:29,105.5,30.5,59,28.8999996185303,147,NA,NA,1,3
"739",2011,129270222,2011-06-16 10:25:00,2011-06-16 10:25:00,102.5,NA,NA,NA,NA,NA,NA,1,3
"740",2011,129270240,2011-06-14 16:35:00,2011-06-14 16:35:00,101.400001525879,NA,NA,NA,NA,NA,NA,1,1
"741",2012,129270222,NA,2012-06-10 12:18:03,102.5,30.6000003814697,57.2000007629395,29.2000007629395,146,NA,NA,1,1
"742",2012,129270240,NA,2012-06-09 10:42:14,98.0999984741211,27.2999992370605,52.5999984741211,28.3999996185303,144,NA,NA,1,1
"743",2012,250103844,2012-06-04 17:18:00,2012-06-04 17:19:21,95,28.2000007629395,55.5,27.2000007629395,140,NA,NA,1,1
"744",2012,250103845,2012-06-05 08:45:00,2012-06-04 17:19:44,90.5999984741211,28.1000003814697,54.4000015258789,27,136.5,NA,NA,1,1
"745",2012,250103846,2012-06-05 09:51:00,2012-06-05 09:52:30,107.199996948242,30.2000007629395,56.9000015258789,30.6000003814697,147.5,NA,NA,1,1
"746",2012,250103847,2012-06-05 11:32:00,2012-06-05 11:31:40,96,31.1000003814697,59,29.7999992370605,144,NA,NA,1,1
